timestamp,latitude,longitude,altitude_km,velocity_kmph,visibility
2025-05-28 17:50:02,51.144979366105,-32.905820111456,422.93403395276,27590.610615565,daylight
2025-05-28 17:55:02,50.312261311707,-3.4186212978847,422.31905146668,27592.431967763,daylight
2025-05-28 18:00:02,42.322264416692,21.05549377575,420.17462808773,27594.565258639,daylight
2025-05-28 18:05:02,30.0295861591,38.510823456658,417.56582578388,27595.563381145,daylight
2025-05-28 18:10:01,15.725037845444,51.504419501167,415.99560289481,27593.578322978,eclipsed
2025-05-28 18:15:01,0.55425996626587,62.601866152717,416.68593082751,27587.311879027,eclipsed
2025-05-28 18:20:04,-14.783212647573,73.743723301578,420.04554522541,27576.739749441,eclipsed
2025-05-28 18:25:02,-29.09872601455,86.474766584515,425.19895201326,27563.916436817,eclipsed
2025-05-28 18:30:01,-41.522741830586,103.40971887304,430.61374186218,27551.539526392,eclipsed
2025-05-28 18:35:02,-49.934103511551,127.32373792305,434.49367605997,27542.720340431,eclipsed
2025-05-28 18:40:01,-51.381469712325,156.49405823521,435.50188538067,27539.804941747,eclipsed
2025-05-28 18:45:01,-45.225876879041,-177.08724273817,433.40370422071,27543.275885718,daylight
2025-05-28 18:50:01,-33.944867453653,-157.85015412565,429.05134436552,27551.847807905,daylight
2025-05-28 18:55:01,-20.075771321705,-143.8455334773,424.06658764739,27562.912159142,daylight
2025-05-28 19:00:02,-5.0286768686036,-132.37332963973,420.15236058103,27573.599681348,daylight
2025-05-28 19:05:01,10.170933343056,-121.54997609725,418.43706233986,27581.670276182,daylight
2025-05-28 19:10:02,24.971970914454,-109.43838467649,418.95628855467,27586.503145418,daylight
2025-05-28 19:15:01,38.162194066438,-93.997574764239,420.77772607334,27588.727366332,daylight
2025-05-28 19:20:01,48.067161880599,-72.285329993731,422.49572502519,27589.872760628,daylight
2025-05-28 19:25:03,51.787265923748,-43.639562890028,422.89060754963,27591.295445087,daylight
2025-05-28 19:30:01,47.628672220233,-15.663373302871,421.54836132244,27593.356635856,daylight
2025-05-28 19:35:01,37.453133437973,5.6256814991601,419.03444582903,27595.234595496,daylight
2025-05-28 19:40:02,24.031184578058,20.886872267553,416.67479896193,27595.175160301,eclipsed
2025-05-28 19:45:02,9.2108413520664,32.829399145109,415.96492495141,27591.436294239,eclipsed
